107374182400	PGNsaW5pdD4=	bmFwaV9zdGF0dXMuPGNsaW5pdD46bmFwaV9zdGF0dXMoKQ==		Zml4dHVyZV9yMDIuYw==	16	16	VFlQRV9ERUNM	Zml4dHVyZV9yMDIuYzo8Z2xvYmFsPg==	false
107374182401	PGdsb2JhbD4=	Zml4dHVyZV9yMDIuYzo8Z2xvYmFsPg==		Zml4dHVyZV9yMDIuYw==	1	116	VFlQRV9ERUNM	Zml4dHVyZV9yMDIuYzo8Z2xvYmFsPg==	false
107374182402	d19tYWtl	d19tYWtl	bmFwaV9zdGF0dXMobmFwaV9lbnYsc2l6ZV90LHZvaWQqKixuYXBpX3ZhbHVlKik=	Zml4dHVyZV9yMDIuYw==	29	31	VFlQRV9ERUNM	Zml4dHVyZV9yMDIuYzo8Z2xvYmFsPg==	false
107374182403	dzAxX2NhbGxlcl9jaGVja2Vk	dzAxX2NhbGxlcl9jaGVja2Vk	bmFwaV92YWx1ZShuYXBpX2Vudik=	Zml4dHVyZV9yMDIuYw==	35	44	VFlQRV9ERUNM	Zml4dHVyZV9yMDIuYzo8Z2xvYmFsPg==	false
107374182404	dzAyX2NhbGxlcl91bmNoZWNrZWQ=	dzAyX2NhbGxlcl91bmNoZWNrZWQ=	bmFwaV92YWx1ZShuYXBpX2Vudik=	Zml4dHVyZV9yMDIuYw==	48	54	VFlQRV9ERUNM	Zml4dHVyZV9yMDIuYzo8Z2xvYmFsPg==	false
107374182405	d19maWxs	d19maWxs	dm9pZChuYXBpX2VudixuYXBpX3ZhbHVlKik=	Zml4dHVyZV9yMDIuYw==	59	62	VFlQRV9ERUNM	Zml4dHVyZV9yMDIuYzo8Z2xvYmFsPg==	false
107374182406	dzAzX2NhbGxlcl91c2Vz	dzAzX2NhbGxlcl91c2Vz	bmFwaV92YWx1ZShuYXBpX2Vudik=	Zml4dHVyZV9yMDIuYw==	63	68	VFlQRV9ERUNM	Zml4dHVyZV9yMDIuYzo8Z2xvYmFsPg==	false
107374182407	d19jb252ZXJ0	d19jb252ZXJ0	dm9pZChuYXBpX2VudixuYXBpX3ZhbHVlKik=	Zml4dHVyZV9yMDIuYw==	73	76	VFlQRV9ERUNM	Zml4dHVyZV9yMDIuYzo8Z2xvYmFsPg==	false
107374182408	dzA0X2NhbGxlcl9sZXZlbDI=	dzA0X2NhbGxlcl9sZXZlbDI=	dm9pZChuYXBpX2VudixuYXBpX3ZhbHVlKik=	Zml4dHVyZV9yMDIuYw==	77	79	VFlQRV9ERUNM	Zml4dHVyZV9yMDIuYzo8Z2xvYmFsPg==	false
107374182409	dzA1X251bGxfb3B0b3V0	dzA1X251bGxfb3B0b3V0	bmFwaV92YWx1ZShuYXBpX2Vudix2b2lkKixzaXplX3Qp	Zml4dHVyZV9yMDIuYw==	84	88	VFlQRV9ERUNM	Zml4dHVyZV9yMDIuYzo8Z2xvYmFsPg==	false
107374182410	dzA2X251bGxfcmVxdWlyZWQ=	dzA2X251bGxfcmVxdWlyZWQ=	bmFwaV92YWx1ZShuYXBpX2Vudik=	Zml4dHVyZV9yMDIuYw==	92	96	VFlQRV9ERUNM	Zml4dHVyZV9yMDIuYzo8Z2xvYmFsPg==	false
107374182411	dzA3X29ycGhhbg==	dzA3X29ycGhhbg==	dm9pZChuYXBpX2VudixuYXBpX3ZhbHVlKik=	Zml4dHVyZV9yMDIuYw==	101	104	VFlQRV9ERUNM	Zml4dHVyZV9yMDIuYzo8Z2xvYmFsPg==	false
107374182412	d19pZ25vcmU=	d19pZ25vcmU=	dm9pZChuYXBpX2VudixuYXBpX3ZhbHVlKik=	Zml4dHVyZV9yMDIuYw==	109	112	VFlQRV9ERUNM	Zml4dHVyZV9yMDIuYzo8Z2xvYmFsPg==	false
107374182413	dzA4X2NhbGxlcl9uZXZlcl91c2Vz	dzA4X2NhbGxlcl9uZXZlcl91c2Vz	dm9pZChuYXBpX2Vudik=	Zml4dHVyZV9yMDIuYw==	113	116	VFlQRV9ERUNM	Zml4dHVyZV9yMDIuYzo8Z2xvYmFsPg==	false
107374182414	PGdsb2JhbD4=	PGluY2x1ZGVzPjo8Z2xvYmFsPg==		PGluY2x1ZGVzPg==	1		TkFNRVNQQUNFX0JMT0NL	PGluY2x1ZGVzPjo8Z2xvYmFsPg==	false
107374182415	bmFwaV9jcmVhdGVfYnVmZmVy	bmFwaV9jcmVhdGVfYnVmZmVy	bmFwaV9zdGF0dXMobmFwaV9lbnYsc2l6ZV90LHZvaWQqKixuYXBpX3ZhbHVlKik=	Zml4dHVyZV9yMDIuYw==	18	19	VFlQRV9ERUNM	Zml4dHVyZV9yMDIuYzo8Z2xvYmFsPg==	false
