94489280529	107374182400	bmFwaV9vaw==	bmFwaV9vaw==	QU5Z	16
94489280513	107374182403	ZA==	dm9pZCAqIGQ=	dm9pZCo=	36
94489280514	107374182403	dg==	bmFwaV92YWx1ZSB2	bmFwaV92YWx1ZQ==	37
94489280515	107374182403	c3Q=	bmFwaV9zdGF0dXMgc3Q=	bmFwaV9zdGF0dXM=	38
94489280528	107374182403	bmFwaV9vaw==	bmFwaV9vaw==	QU5Z	39
94489280516	107374182404	ZA==	dm9pZCAqIGQ=	dm9pZCo=	49
94489280517	107374182404	dg==	bmFwaV92YWx1ZSB2	bmFwaV92YWx1ZQ==	50
94489280518	107374182405	ZA==	dm9pZCAqIGQ=	dm9pZCo=	60
94489280519	107374182406	dg==	bmFwaV92YWx1ZSB2	bmFwaV92YWx1ZQ==	64
94489280520	107374182407	ZA==	dm9pZCAqIGQ=	dm9pZCo=	74
94489280521	107374182409	dg==	bmFwaV92YWx1ZSB2	bmFwaV92YWx1ZQ==	85
94489280527	107374182409	TlVMTA==	PHVua25vd24+IE5VTEw=	QU5Z	86
94489280522	107374182410	ZA==	dm9pZCAqIGQ=	dm9pZCo=	93
94489280526	107374182410	TlVMTA==	PHVua25vd24+IE5VTEw=	QU5Z	94
94489280523	107374182411	ZA==	dm9pZCAqIGQ=	dm9pZCo=	102
94489280524	107374182412	ZA==	dm9pZCAqIGQ=	dm9pZCo=	110
94489280525	107374182413	dg==	bmFwaV92YWx1ZSB2	bmFwaV92YWx1ZQ==	114
