30064771072	68719476738	ESTABLISHED	-1	-1
30064771087	68719476748	ESTABLISHED	-1	-1
30064771095	30064771101	ESTABLISHED	-1	-1
30064771121	68719476788	ESTABLISHED	-1	-1
30064771140	68719476813	ESTABLISHED	-1	-1
30064771142	68719476816	ESTABLISHED	-1	-1
30064771144	68719476819	ESTABLISHED	-1	-1
30064771159	68719476830	ESTABLISHED	-1	-1
30064771159	68719476833	ESTABLISHED	-1	-1
30064771170	68719476843	OPEN	-1	-1
30064771194	68719476869	BROKEN	-1	-1
30064771194	68719476872	BROKEN	-1	-1
30064771205	68719476886	OPEN	-1	-1
30064771205	68719476889	OPEN	-1	-1
30064771223	68719476900	BROKEN	-1	-1
30064771232	68719476920	ESTABLISHED	-1	-1
30064771234	68719476923	ESTABLISHED	-1	-1
30064771254	68719476938	ESTABLISHED	-1	-1
30064771266	68719476961	ESTABLISHED	-1	-1
30064771274	68719476971	ESTABLISHED	-1	-1
30064771282	68719476981	ESTABLISHED	-1	-1
30064771289	68719476986	ESTABLISHED	-1	-1
30064771321	68719477012	ESTABLISHED	-1	-1
30064771321	68719477014	ESTABLISHED	-1	-1
30064771341	68719477034	BROKEN	-1	-1
30064771350	68719477055	ESTABLISHED	-1	-1
30064771362	68719477068	ESTABLISHED	-1	-1
30064771364	68719477071	ESTABLISHED	-1	-1
30064771366	68719477074	ESTABLISHED	-1	-1
30064771367	68719477077	ESTABLISHED	-1	-1
30064771384	68719477099	ESTABLISHED	-1	-1
30064771414	68719477133	ESTABLISHED	-1	-1
30064771421	68719477142	ESTABLISHED	-1	-1
30064771442	68719477167	ESTABLISHED	-1	-1
30064771444	68719477170	ESTABLISHED	-1	-1
