30064771097	ctrl02_user_controlled_root.js	6	req.params.name	APPLICATION_INGRESS_INPUT	req/request field-access pattern	false	1
30064771098	ctrl02_user_controlled_root.js	6	req.params	APPLICATION_INGRESS_INPUT	req/request field-access pattern	false	1
30064771101	ctrl02_user_controlled_root.js	6	req.body.root	APPLICATION_INGRESS_INPUT	req/request field-access pattern	false	1
30064771102	ctrl02_user_controlled_root.js	6	req.body	APPLICATION_INGRESS_INPUT	req/request field-access pattern	false	1
30064771108	ctrl03_fixed_root_sendfile.js	4	req.params.name	APPLICATION_INGRESS_INPUT	req/request field-access pattern	false	1
30064771109	ctrl03_fixed_root_sendfile.js	4	req.params	APPLICATION_INGRESS_INPUT	req/request field-access pattern	false	1
30064771115	ctrl04_fixed_root_download.js	5	req.params.name	APPLICATION_INGRESS_INPUT	req/request field-access pattern	false	1
30064771116	ctrl04_fixed_root_download.js	5	req.params	APPLICATION_INGRESS_INPUT	req/request field-access pattern	false	1
30064771179	ctrl10_unresolved_options.js	4	req.params.name	APPLICATION_INGRESS_INPUT	req/request field-access pattern	false	1
30064771180	ctrl10_unresolved_options.js	4	req.params	APPLICATION_INGRESS_INPUT	req/request field-access pattern	false	1
68719476738	closure_capture_fs_sink.js	20	userPath	PACKAGE_API_INPUT	exported_param makeReader.userPath	false	1
68719476748	ctrl01_sibling_prefix.js	9	userPath	APPLICATION_INGRESS_INPUT	Meteor.methods-registered handler parameter userPath	false	1
68719476766	ctrl02_user_controlled_root.js	6	req	APPLICATION_INGRESS_INPUT	bare req/request identifier reference	false	1
68719476768	ctrl02_user_controlled_root.js	6	req	APPLICATION_INGRESS_INPUT	bare req/request identifier reference	false	1
68719476776	ctrl03_fixed_root_sendfile.js	4	req	APPLICATION_INGRESS_INPUT	bare req/request identifier reference	false	1
68719476782	ctrl04_fixed_root_download.js	5	req	APPLICATION_INGRESS_INPUT	bare req/request identifier reference	false	1
68719476788	ctrl05_aliased_fs_import.js	8	userPath	APPLICATION_INGRESS_INPUT	Meteor.methods-registered handler parameter userPath	false	1
68719476802	ctrl06_unrelated_object_named_fs.js	6	userPath	APPLICATION_INGRESS_INPUT	Meteor.methods-registered handler parameter userPath	false	1
68719476813	ctrl07_family_split.js	6	userPath	APPLICATION_INGRESS_INPUT	Meteor.methods-registered handler parameter userPath	false	1
68719476816	ctrl07_family_split.js	9	userPath	APPLICATION_INGRESS_INPUT	Meteor.methods-registered handler parameter userPath	false	1
