107374182400	107374182401	68719476736
107374182400	107374182402	68719476741
107374182400	107374182403	68719476745
107374182400	107374182404	68719476746
107374182400	107374182405	68719476751
107374182400	176093659136	176093659137
107374182400	176093659137	120259084288
107374182400	120259084288	120259084289
107374182400	120259084289	120259084290
107374182400	120259084290	120259084291
107374182400	120259084291	120259084292
107374182401	30064771078	68719476739
107374182401	30064771081	68719476740
107374182401	30064771072	90194313217
107374182401	30064771072	68719476737
107374182401	68719476737	68719476738
107374182401	30064771079	30064771078
107374182401	30064771082	30064771081
107374182401	68719476740	141733920769
107374182401	30064771073	90194313216
107374182401	90194313216	30064771072
107374182401	30064771080	55834574851
107374182401	55834574851	30064771079
107374182401	30064771083	30064771082
107374182401	30064771074	30064771073
107374182401	30064771077	141733920768
107374182401	68719476738	55834574850
107374182401	55834574850	30064771080
107374182401	30064771084	55834574853
107374182401	55834574853	30064771083
107374182401	30064771075	30064771074
107374182401	90194313217	30064771077
107374182401	68719476739	55834574852
107374182401	55834574852	30064771084
107374182401	30064771076	55834574849
107374182401	55834574849	30064771075
107374182401	68719476736	55834574848
107374182401	55834574848	30064771076
107374182402	30064771091	68719476744
107374182402	30064771094	90194313220
107374182402	30064771085	90194313219
107374182402	30064771085	68719476742
107374182402	30064771092	68719476743
107374182402	68719476743	30064771091
107374182402	30064771095	30064771094
107374182402	90194313220	141733920771
107374182402	30064771086	90194313218
107374182402	90194313218	30064771085
107374182402	30064771093	55834574857
107374182402	55834574857	30064771092
107374182402	30064771096	30064771095
107374182402	30064771087	30064771086
107374182402	30064771090	141733920770
107374182402	68719476742	55834574856
107374182402	55834574856	30064771093
107374182402	30064771097	55834574859
107374182402	55834574859	30064771096
107374182402	30064771088	30064771087
107374182402	90194313219	30064771090
107374182402	68719476744	55834574858
107374182402	55834574858	30064771097
107374182402	30064771089	55834574855
107374182402	55834574855	30064771088
107374182402	68719476741	55834574854
107374182402	55834574854	30064771089
107374182403	30064771098	141733920772
107374182403	30064771099	55834574861
107374182403	55834574861	30064771098
107374182403	68719476745	55834574860
107374182403	55834574860	30064771099
107374182404	30064771106	68719476749
107374182404	30064771109	68719476750
107374182404	30064771100	90194313222
107374182404	30064771100	68719476747
107374182404	68719476747	68719476748
107374182404	30064771107	30064771106
107374182404	30064771110	30064771109
107374182404	68719476750	141733920774
107374182404	30064771101	90194313221
107374182404	90194313221	30064771100
107374182404	30064771108	55834574865
107374182404	55834574865	30064771107
107374182404	30064771111	30064771110
107374182404	30064771102	30064771101
107374182404	30064771105	141733920773
107374182404	68719476748	55834574864
107374182404	55834574864	30064771108
107374182404	30064771112	55834574867
107374182404	55834574867	30064771111
107374182404	30064771103	30064771102
107374182404	90194313222	30064771105
107374182404	68719476749	55834574866
107374182404	55834574866	30064771112
107374182404	30064771104	55834574863
107374182404	55834574863	30064771103
107374182404	68719476746	55834574862
107374182404	55834574862	30064771104
107374182405	30064771119	68719476754
107374182405	30064771122	68719476755
107374182405	30064771113	90194313224
107374182405	30064771113	68719476752
107374182405	68719476752	68719476753
107374182405	30064771120	30064771119
107374182405	30064771123	30064771122
107374182405	68719476755	141733920776
107374182405	30064771114	90194313223
107374182405	90194313223	30064771113
107374182405	30064771121	55834574871
107374182405	55834574871	30064771120
107374182405	30064771124	30064771123
107374182405	30064771115	30064771114
107374182405	30064771118	141733920775
107374182405	68719476753	55834574870
107374182405	55834574870	30064771121
107374182405	30064771125	55834574873
107374182405	55834574873	30064771124
107374182405	30064771116	30064771115
107374182405	90194313224	30064771118
107374182405	68719476754	55834574872
107374182405	55834574872	30064771125
107374182405	30064771117	55834574869
107374182405	55834574869	30064771116
107374182405	68719476751	55834574868
107374182405	55834574868	30064771117
