30064772599	controllers/profiles-controller.js	_		omit	_.omit(ctx.body.profile, "id")
30064772638	controllers/profiles-controller.js	this		uuid	uuid()
30064772646	controllers/profiles-controller.js	_tmp_17		insert	db("followers").insert(follow)
30064772649	controllers/profiles-controller.js	this		db	db("followers")
30064772650	controllers/profiles-controller.js	ctx		assert	ctx.assert(             parseInt(err.errno, 10) === 19 && parseInt(err.code, 10) === 23505
30064772680	controllers/profiles-controller.js	_tmp_22		del	db("followers")         .where({ user: profile.id, follower: user.id })         .del()
30064772683	controllers/profiles-controller.js	_tmp_23		where	db("followers")         .where({ user: profile.id, follower: user.id })
30064772686	controllers/profiles-controller.js	this		db	db("followers")
30064772710	controllers/profiles-controller.js	this		require	require("join-js")
30064772724	controllers/tags-controller.js	this		require	require("../lib/db")
30064772727	controllers/tags-controller.js	_tmp_1		pluck	db("tags").pluck("name")
30064772730	controllers/tags-controller.js	this		db	db("tags")
30064772740	controllers/users-controller.js	this		require	require("humps")
30064772741	controllers/users-controller.js	this		require	require("uuid")
30064772742	controllers/users-controller.js	this		require	require("lodash")
30064772743	controllers/users-controller.js	this		require	require("bcrypt")
30064772744	controllers/users-controller.js	this		require	require("../lib/errors")
30064772745	controllers/users-controller.js	this		require	require("../lib/utils")
30064772746	controllers/users-controller.js	this		require	require("../lib/db")
30064772748	controllers/users-controller.js	this		generateJWTforUser	generateJWTforUser(ctx.state.user)
30064772775	controllers/users-controller.js	this		uuid	uuid()
30064772778	controllers/users-controller.js	_tmp_9		validate	ctx.app.schemas.user.validate(user, opts)
30064772787	controllers/users-controller.js	bcrypt		hash	bcrypt.hash(user.password, 10)
30064772791	controllers/users-controller.js	_tmp_10		insert	db("users").insert(humps.decamelizeKeys(user))
30064772794	controllers/users-controller.js	this		db	db("users")
30064772795	controllers/users-controller.js	humps		decamelizeKeys	humps.decamelizeKeys(user)
30064772798	controllers/users-controller.js	this		generateJWTforUser	generateJWTforUser(user)
30064772803	controllers/users-controller.js	_		omit	_.omit(user, ["password"])
30064772807	controllers/users-controller.js	_tmp_12			_tmp_12.push("password")
30064772837	controllers/users-controller.js	_tmp_19		validate	ctx.app.schemas.user.validate(user, opts)
30064772847	controllers/users-controller.js	bcrypt		hash	bcrypt.hash(user.password, 10)
30064772852	controllers/users-controller.js	_tmp_20		toISOString	new Date().toISOString()
30064772857	controllers/users-controller.js	_tmp_21		<operator>.new	new Date()
30064772859	controllers/users-controller.js	_tmp_22		update	db("users")       .where({ id: user.id })       .update(humps.decamelizeKeys(user))
30064772862	controllers/users-controller.js	_tmp_23		where	db("users")       .where({ id: user.id })
30064772865	controllers/users-controller.js	this		db	db("users")
30064772869	controllers/users-controller.js	humps		decamelizeKeys	humps.decamelizeKeys(user)
30064772872	controllers/users-controller.js	this		generateJWTforUser	generateJWTforUser(user)
30064772877	controllers/users-controller.js	_		omit	_.omit(user, ["password"])
30064772881	controllers/users-controller.js	_tmp_26			_tmp_26.push("password")
30064772887	controllers/users-controller.js	ctx		assert	ctx.assert(       _.isObject(body.user) && body.user.email && body.user.password,       42
30064772891	controllers/users-controller.js	_		isObject	_.isObject(body.user)
30064772900	controllers/users-controller.js	_tmp_28		<operator>.new	new ValidationError(["malformed request"], "", "email or password")
30064772903	controllers/users-controller.js	_tmp_29			_tmp_29.push("malformed request")
30064772907	controllers/users-controller.js	_tmp_30		where	db("users")       .first()       .where({ email: body.user.email })
30064772910	controllers/users-controller.js	_tmp_31		first	db("users")       .first()
30064772913	controllers/users-controller.js	this		db	db("users")
30064772918	controllers/users-controller.js	ctx		assert	ctx.assert(       user,       401,       new ValidationError(["is invalid"], "", "email or
30064772922	controllers/users-controller.js	_tmp_33		<operator>.new	new ValidationError(["is invalid"], "", "email or password")
30064772925	controllers/users-controller.js	_tmp_34			_tmp_34.push("is invalid")
30064772929	controllers/users-controller.js	bcrypt		compare	bcrypt.compare(body.user.password, user.password)
30064772934	controllers/users-controller.js	ctx		assert	ctx.assert(       isValid,       401,       new ValidationError(["is invalid"], "", "email
30064772938	controllers/users-controller.js	_tmp_35		<operator>.new	new ValidationError(["is invalid"], "", "email or password")
30064772941	controllers/users-controller.js	_tmp_36			_tmp_36.push("is invalid")
30064772944	controllers/users-controller.js	this		generateJWTforUser	generateJWTforUser(user)
30064772949	controllers/users-controller.js	_		omit	_.omit(user, ["password"])
30064772953	controllers/users-controller.js	_tmp_38			_tmp_38.push("password")
30064772976	lib/app.js	this		require	require("config")
30064772977	lib/app.js	this		require	require("koa")
30064772978	lib/app.js	this		require	require("koa-response-time")
30064772979	lib/app.js	this		require	require("koa-helmet")
30064772980	lib/app.js	this		require	require("koa-logger")
30064772981	lib/app.js	this		require	require("koa-x-request-id")
30064772982	lib/app.js	this		require	require("../middleware/camelize-middleware")
30064772983	lib/app.js	this		require	require("../middleware/error-middleware")
30064772984	lib/app.js	this		require	require("kcors")
30064772985	lib/app.js	this		require	require("../middleware/jwt-middleware")
30064772986	lib/app.js	this		require	require("koa-bodyparser")
30064772987	lib/app.js	this		require	require("../middleware/pager-middleware")
30064772988	lib/app.js	this		require	require("../middleware/user-middleware")
30064772989	lib/app.js	this		require	require("../routes")
30064772995	lib/app.js	_tmp_0		<operator>.new	new Koa()
30064773002	lib/app.js	_tmp_1			_tmp_1.push(config.get("secret"))
30064773004	lib/app.js	config		get	config.get("secret")
30064773006	lib/app.js	this		require("../schemas")	require("../schemas")(app)
30064773007	lib/app.js	this		require	require("../schemas")
30064773020	lib/app.js	app		use	app.use(responseTime())
30064773022	lib/app.js	this		responseTime	responseTime()
30064773023	lib/app.js	app		use	app.use(xRequestId({ inject: true }, app))
30064773025	lib/app.js	this		xRequestId	xRequestId({ inject: true }, app)
30064773028	lib/app.js	app		use	app.use(logger())
30064773030	lib/app.js	this		logger	logger()
30064773031	lib/app.js	app		use	app.use(helmet())
30064773033	lib/app.js	this		helmet	helmet()
30064773034	lib/app.js	app		use	app.use(   cors({     origin: "*",     exposeHeaders: ["Authorization"],     credentials: 
30064773036	lib/app.js	this		cors	cors({     origin: "*",     exposeHeaders: ["Authorization"],     credentials: true,     a
30064773043	lib/app.js	_tmp_4			_tmp_4.push("Authorization")
30064773051	lib/app.js	_tmp_5			_tmp_5.push("GET")
30064773053	lib/app.js	_tmp_5			_tmp_5.push("PUT")
30064773055	lib/app.js	_tmp_5			_tmp_5.push("POST")
30064773057	lib/app.js	_tmp_5			_tmp_5.push("DELETE")
30064773063	lib/app.js	_tmp_6			_tmp_6.push("Authorization")
30064773065	lib/app.js	_tmp_6			_tmp_6.push("Content-Type")
30064773069	lib/app.js	app		use	app.use(camelizeMiddleware)
30064773071	lib/app.js	app		use	app.use(error)
30064773073	lib/app.js	app		use	app.use(jwt)
30064773075	lib/app.js	app		use	app.use(   bodyParser({     enableTypes: ["json"],   }), )
30064773077	lib/app.js	this		bodyParser	bodyParser({     enableTypes: ["json"],   })
30064773082	lib/app.js	_tmp_8			_tmp_8.push("json")
30064773084	lib/app.js	app		use	app.use(userMiddleware)
30064773086	lib/app.js	app		use	app.use(pagerMiddleware)
30064773088	lib/app.js	app		use	app.use(routes.routes())
30064773090	lib/app.js	routes		routes	routes.routes()
30064773092	lib/app.js	app		use	app.use(routes.allowedMethods())
30064773094	lib/app.js	routes		allowedMethods	routes.allowedMethods()
30064773098	lib/bootstrap.js	_tmp_0		config	require("dotenv").config()
30064773101	lib/bootstrap.js	this		require	require("dotenv")
30064773102	lib/bootstrap.js	this		require	require("./env")
30064773103	lib/bootstrap.js	this		require	require("config")
30064773104	lib/db.js	this		require	require("knex")
30064773105	lib/db.js	this		require	require("../../knexfile")
30064773109	lib/db.js	this		knex	knex(knexfile)
30064773118	lib/errors.js	this		require	require("yup")
30064773119	lib/errors.js	this		require	require("http")
30064773126	lib/errors.js	this		super	super(message)
30064773135	lib/errors.js	Error		captureStackTrace	Error.captureStackTrace(this, this.constructor)
30064773144	lib/errors.js	this		super	super(message)
30064773153	lib/errors.js	Error		captureStackTrace	Error.captureStackTrace(this, this.constructor)
30064773162	lib/errors.js	this		super	super(message)
30064773171	lib/errors.js	Error		captureStackTrace	Error.captureStackTrace(this, this.constructor)
30064773180	lib/errors.js	this		super	super(message)
30064773189	lib/errors.js	Error		captureStackTrace	Error.captureStackTrace(this, this.constructor)
30064773212	lib/logger.js	this		require	require("config")
30064773213	lib/logger.js	this		require	require("pino")
30064773214	lib/logger.js	this		require	require("pino-colada")
30064773215	lib/logger.js	this		require	require("os")
30064773216	lib/logger.js	this		require	require("mississippi")
30064773217	lib/logger.js	_tmp_1		req	pino.stdSerializers.req(req)
30064773249	lib/logger.js	config		get	config.get("env.logLevel")
30064773261	lib/logger.js	config		get	config.get("env.environment")
30064773265	lib/logger.js	config		get	config.get("env.version")
30064773269	lib/logger.js	config		get	config.get("env.name")
30064773276	lib/logger.js	os		hostname	os.hostname()
30064773283	lib/logger.js	pino		destination	pino.destination(1)
30064773285	lib/logger.js	miss		pipeline	miss.pipeline(colada(), pino.destination(1))
30064773287	lib/logger.js	this		colada	colada()
30064773288	lib/logger.js	pino		destination	pino.destination(1)
30064773291	lib/logger.js	this		pino	pino(opts, stream)
30064773300	lib/relations-map.js	_tmp_0			_tmp_0.push("id")
30064773302	lib/relations-map.js	_tmp_0			_tmp_0.push("image")
30064773304	lib/relations-map.js	_tmp_0			_tmp_0.push("bio")
30064773306	lib/relations-map.js	_tmp_0			_tmp_0.push("username")
30064773311	lib/relations-map.js	_tmp_1			_tmp_1.push("id")
30064773313	lib/relations-map.js	_tmp_1			_tmp_1.push("slug")
30064773315	lib/relations-map.js	_tmp_1			_tmp_1.push("title")
30064773317	lib/relations-map.js	_tmp_1			_tmp_1.push("body")
30064773319	lib/relations-map.js	_tmp_1			_tmp_1.push("description")
30064773321	lib/relations-map.js	_tmp_1			_tmp_1.push("favorites_count")
30064773323	lib/relations-map.js	_tmp_1			_tmp_1.push("created_at")
30064773325	lib/relations-map.js	_tmp_1			_tmp_1.push("updated_at")
30064773330	lib/relations-map.js	_tmp_2			_tmp_2.push("id")
30064773332	lib/relations-map.js	_tmp_2			_tmp_2.push("body")
30064773334	lib/relations-map.js	_tmp_2			_tmp_2.push("created_at")
30064773336	lib/relations-map.js	_tmp_2			_tmp_2.push("updated_at")
30064773341	lib/relations-map.js	_tmp_3			_tmp_3.push({     mapId: "articleMap",     idProperty: "id",     properties: [...articleFi
30064773351	lib/relations-map.js	_tmp_5			_tmp_5.push(...articleFields)
30064773354	lib/relations-map.js	_tmp_5			_tmp_5.push("favorited")
30064773360	lib/relations-map.js	_tmp_6			_tmp_6.push({ name: "author", mapId: "userMap", columnPrefix: "author_" })
30064773372	lib/relations-map.js	_tmp_8			_tmp_8.push({ name: "tagList", mapId: "tagMap", columnPrefix: "tag_" })
30064773380	lib/relations-map.js	_tmp_3			_tmp_3.push({     mapId: "commentMap",     idProperty: "id",     properties: [...commentFi
30064773390	lib/relations-map.js	_tmp_11			_tmp_11.push(...commentFields)
30064773397	lib/relations-map.js	_tmp_12			_tmp_12.push({ name: "author", mapId: "userMap", columnPrefix: "author_" })
30064773405	lib/relations-map.js	_tmp_3			_tmp_3.push({     mapId: "userMap",     idProperty: "id",     properties: [...userFields, 
30064773415	lib/relations-map.js	_tmp_15			_tmp_15.push(...userFields)
30064773418	lib/relations-map.js	_tmp_15			_tmp_15.push("following")
30064773420	lib/relations-map.js	_tmp_3			_tmp_3.push({     mapId: "tagMap",     idProperty: "id",     properties: ["id", "name"],  
30064773430	lib/relations-map.js	_tmp_17			_tmp_17.push("id")
30064773432	lib/relations-map.js	_tmp_17			_tmp_17.push("name")
30064773442	lib/server.js	this		require	require("http")
30064773443	lib/server.js	this		require	require("stoppable")
30064773444	lib/server.js	this		require	require("p-event")
30064773445	lib/server.js	this		require	require("util")
30064773447	lib/server.js	this		stoppable	stoppable(http.createServer(app.callback()), 7000)
30064773448	lib/server.js	http		createServer	http.createServer(app.callback())
30064773450	lib/server.js	app		callback	app.callback()
30064773452	lib/server.js	server		listen	server.listen(port, host)
30064773456	lib/server.js	util		promisify	util.promisify(server.stop)
30064773460	lib/server.js	this		pEvent	pEvent(server, "listening")
30064773474	lib/utils.js	jwt		sign	jwt.sign(       {         sub: _.pick(user, ["id", "email", "username"]),       },       c
30064773478	lib/utils.js	_		pick	_.pick(user, ["id", "email", "username"])
30064773482	lib/utils.js	_tmp_4			_tmp_4.push("id")
30064773484	lib/utils.js	_tmp_4			_tmp_4.push("email")
30064773486	lib/utils.js	_tmp_4			_tmp_4.push("username")
30064773488	lib/utils.js	config		get	config.get("secret")
30064773493	lib/utils.js	fields		map	fields.map(f => `${table}.${f} as ${prefix}_${f}`)
30064773495	lib/utils.js	this		require	require("config")
30064773496	lib/utils.js	this		require	require("jsonwebtoken")
30064773497	lib/utils.js	this		require	require("lodash")
30064773507	middleware/auth-required-middleware.js	this		require	require("../lib/errors")
30064773508	middleware/auth-required-middleware.js	ctx		assert	ctx.assert(ctx.state.user, new AuthenticationError())
30064773514	middleware/auth-required-middleware.js	_tmp_1		<operator>.new	new AuthenticationError()
30064773515	middleware/auth-required-middleware.js	this		next	next()
30064773521	middleware/camelize-middleware.js	this		require	require("humps")
30064773522	middleware/camelize-middleware.js	this		require	require("lodash")
30064773524	middleware/camelize-middleware.js	this		next	next()
30064773527	middleware/camelize-middleware.js	_		isObjectLike	_.isObjectLike(ctx.body)
30064773532	middleware/camelize-middleware.js	humps		camelizeKeys	humps.camelizeKeys(ctx.body)
30064773539	middleware/error-middleware.js	this		formatValidationError	formatValidationError(err)
30064773548	middleware/error-middleware.js	_tmp_1			_tmp_1.push(_.defaultTo(err.message, "is not valid"))
30064773550	middleware/error-middleware.js	_		defaultTo	_.defaultTo(err.message, "is not valid")
30064773558	middleware/error-middleware.js	_tmp_2		reduce	err.inner       .map(err => formatValidationError(err))       .reduce((prev, curr) => Obje
30064773561	middleware/error-middleware.js	_tmp_3		map	err.inner       .map(err => formatValidationError(err))
30064773565	middleware/error-middleware.js	this		require	require("../lib/errors")
30064773566	middleware/error-middleware.js	this		require	require("lodash")
30064773568	middleware/error-middleware.js	this		next	next()
30064773569	middleware/error-middleware.js	ctx		assert	ctx.assert(ctx.response.body && Number(ctx.response.status) !== 404, 404)
30064773605	middleware/error-middleware.js	console		error	console.error(err)
30064773612	middleware/error-middleware.js	this		formatValidationError	formatValidationError(err)
30064773615	middleware/error-middleware.js	_		defaultTo	_.defaultTo(status, 422)
30064773624	middleware/error-middleware.js	_tmp_6		lastIndexOf	err.message.lastIndexOf(".")
30064773631	middleware/error-middleware.js	_tmp_7		substring	err.message.substring(idx + 1, err.message.length)
30064773644	middleware/error-middleware.js	_tmp_8			_tmp_8.push("has already been taken")
30064773648	middleware/error-middleware.js	_		defaultTo	_.defaultTo(status, 422)
30064773655	middleware/error-middleware.js	_tmp_9		match	err.detail.match(/\(.+?\)/g)
30064773662	middleware/error-middleware.js	key		substr	key.substr(1, key.length - 2)
30064773672	middleware/error-middleware.js	_tmp_11			_tmp_11.push("has already been taken")
30064773676	middleware/error-middleware.js	_		defaultTo	_.defaultTo(status, 422)
30064773680	middleware/error-middleware.js	_		defaultTo	_.defaultTo(status, 500)
30064773687	middleware/jwt-middleware.js	this		require	require("koa-jwt")
30064773688	middleware/jwt-middleware.js	this		require	require("config")
30064773696	middleware/jwt-middleware.js	authorization		split	authorization.split(" ")
30064773699	middleware/jwt-middleware.js	authorization		split	authorization.split(" ")
30064773704	middleware/jwt-middleware.js	authorization		split	authorization.split(" ")
30064773707	middleware/jwt-middleware.js	authorization		split	authorization.split(" ")
30064773713	middleware/jwt-middleware.js	this		koaJwt	koaJwt({   getToken(ctx, opts) {     const { authorization } = ctx.header      if (authori
30064773718	middleware/jwt-middleware.js	config		get	config.get("secret")
30064773724	middleware/pager-middleware.js	this		require	require("qs")
30064773728	middleware/pager-middleware.js	Array		isArray	Array.isArray(query[f])
30064773736	middleware/pager-middleware.js	_tmp_2			_tmp_2.push(query[f])
30064773741	middleware/pager-middleware.js	this		next	next()
30064773744	middleware/pager-middleware.js	qs		parse	qs.parse(ctx.querystring)
30064773775	middleware/pager-middleware.js	filters		forEach	filters.forEach(f => {     if (!query[f] || Array.isArray(query[f])) return     if (query[
30064773777	middleware/pager-middleware.js	this		next	next()
30064773782	middleware/pager-middleware.js	_tmp_0			_tmp_0.push("tag")
30064773784	middleware/pager-middleware.js	_tmp_0			_tmp_0.push("author")
30064773786	middleware/pager-middleware.js	_tmp_0			_tmp_0.push("favorited")
30064773790	middleware/user-middleware.js	this		require	require("lodash")
30064773791	middleware/user-middleware.js	this		require	require("../lib/db")
30064773792	middleware/user-middleware.js	this		has	has(ctx, "state.jwt.sub.id")
30064773797	middleware/user-middleware.js	_tmp_1		where	db("users")       .first(         "id",         "email",         "username",         "imag
30064773800	middleware/user-middleware.js	_tmp_2		first	db("users")       .first(         "id",         "email",         "username",         "imag
30064773803	middleware/user-middleware.js	this		db	db("users")
30064773810	middleware/user-middleware.js	this		next	next()
30064773817	migrations/20170422213822_init.js	_tmp_7		notNullable	table         .uuid("id")         .unique()         .primary()         .notNullable()
30064773820	migrations/20170422213822_init.js	_tmp_8		primary	table         .uuid("id")         .unique()         .primary()
30064773823	migrations/20170422213822_init.js	_tmp_9		unique	table         .uuid("id")         .unique()
30064773826	migrations/20170422213822_init.js	table		uuid	table         .uuid("id")
30064773828	migrations/20170422213822_init.js	_tmp_10		notNullable	table         .string("email")         .unique()         .notNullable()
30064773831	migrations/20170422213822_init.js	_tmp_11		unique	table         .string("email")         .unique()
30064773834	migrations/20170422213822_init.js	table		string	table         .string("email")
30064773836	migrations/20170422213822_init.js	_tmp_12		notNullable	table         .string("username")         .unique()         .notNullable()
30064773839	migrations/20170422213822_init.js	_tmp_13		unique	table         .string("username")         .unique()
30064773842	migrations/20170422213822_init.js	table		string	table         .string("username")
30064773844	migrations/20170422213822_init.js	_tmp_14		defaultTo	table.string("image").defaultTo("")
30064773847	migrations/20170422213822_init.js	table		string	table.string("image")
30064773849	migrations/20170422213822_init.js	_tmp_15		defaultTo	table.text("bio").defaultTo("")
30064773852	migrations/20170422213822_init.js	table		text	table.text("bio")
30064773854	migrations/20170422213822_init.js	_tmp_16		notNullable	table.string("password").notNullable()
30064773857	migrations/20170422213822_init.js	table		string	table.string("password")
30064773859	migrations/20170422213822_init.js	table		timestamps	table.timestamps(true, true)
30064773861	migrations/20170422213822_init.js	_tmp_17		notNullable	table         .uuid("id")         .unique()         .primary()         .notNullable()
30064773864	migrations/20170422213822_init.js	_tmp_18		primary	table         .uuid("id")         .unique()         .primary()
30064773867	migrations/20170422213822_init.js	_tmp_19		unique	table         .uuid("id")         .unique()
30064773870	migrations/20170422213822_init.js	table		uuid	table         .uuid("id")
30064773872	migrations/20170422213822_init.js	_tmp_20		notNullable	table         .string("slug")         .unique()         .notNullable()
30064773875	migrations/20170422213822_init.js	_tmp_21		unique	table         .string("slug")         .unique()
30064773878	migrations/20170422213822_init.js	table		string	table         .string("slug")
30064773880	migrations/20170422213822_init.js	_tmp_22		notNullable	table.string("title").notNullable()
30064773883	migrations/20170422213822_init.js	table		string	table.string("title")
30064773885	migrations/20170422213822_init.js	_tmp_23		notNullable	table.text("body").notNullable()
30064773888	migrations/20170422213822_init.js	table		text	table.text("body")
30064773890	migrations/20170422213822_init.js	_tmp_24		notNullable	table.string("description").notNullable()
30064773893	migrations/20170422213822_init.js	table		string	table.string("description")
30064773895	migrations/20170422213822_init.js	_tmp_25		defaultTo	table         .integer("favorites_count")         .notNullable()         .defaultTo(0)
30064773898	migrations/20170422213822_init.js	_tmp_26		notNullable	table         .integer("favorites_count")         .notNullable()
30064773901	migrations/20170422213822_init.js	table		integer	table         .integer("favorites_count")
30064773903	migrations/20170422213822_init.js	_tmp_27		onDelete	table         .uuid("author")         .notNullable()         .references("users.id")      
30064773906	migrations/20170422213822_init.js	_tmp_28		references	table         .uuid("author")         .notNullable()         .references("users.id")
30064773909	migrations/20170422213822_init.js	_tmp_29		notNullable	table         .uuid("author")         .notNullable()
30064773912	migrations/20170422213822_init.js	table		uuid	table         .uuid("author")
30064773914	migrations/20170422213822_init.js	table		timestamps	table.timestamps(true, true)
30064773916	migrations/20170422213822_init.js	_tmp_30		notNullable	table         .uuid("id")         .unique()         .primary()         .notNullable()
30064773919	migrations/20170422213822_init.js	_tmp_31		primary	table         .uuid("id")         .unique()         .primary()
30064773922	migrations/20170422213822_init.js	_tmp_32		unique	table         .uuid("id")         .unique()
30064773925	migrations/20170422213822_init.js	table		uuid	table         .uuid("id")
30064773927	migrations/20170422213822_init.js	_tmp_33		notNullable	table.text("body").notNullable()
30064773930	migrations/20170422213822_init.js	table		text	table.text("body")
30064773932	migrations/20170422213822_init.js	_tmp_34		onDelete	table         .uuid("author")         .notNullable()         .references("users.id")      
30064773935	migrations/20170422213822_init.js	_tmp_35		references	table         .uuid("author")         .notNullable()         .references("users.id")
30064773938	migrations/20170422213822_init.js	_tmp_36		notNullable	table         .uuid("author")         .notNullable()
30064773941	migrations/20170422213822_init.js	table		uuid	table         .uuid("author")
30064773943	migrations/20170422213822_init.js	_tmp_37		onDelete	table         .uuid("article")         .notNullable()         .references("articles.id")  
30064773946	migrations/20170422213822_init.js	_tmp_38		references	table         .uuid("article")         .notNullable()         .references("articles.id")
30064773949	migrations/20170422213822_init.js	_tmp_39		notNullable	table         .uuid("article")         .notNullable()
30064773952	migrations/20170422213822_init.js	table		uuid	table         .uuid("article")
30064773954	migrations/20170422213822_init.js	table		timestamps	table.timestamps(true, true)
30064773956	migrations/20170422213822_init.js	_tmp_40		notNullable	table         .uuid("id")         .unique()         .primary()         .notNullable()
30064773959	migrations/20170422213822_init.js	_tmp_41		primary	table         .uuid("id")         .unique()         .primary()
30064773962	migrations/20170422213822_init.js	_tmp_42		unique	table         .uuid("id")         .unique()
30064773965	migrations/20170422213822_init.js	table		uuid	table         .uuid("id")
30064773967	migrations/20170422213822_init.js	_tmp_43		onDelete	table         .uuid("user")         .notNullable()         .references("users.id")        
30064773970	migrations/20170422213822_init.js	_tmp_44		references	table         .uuid("user")         .notNullable()         .references("users.id")
30064773973	migrations/20170422213822_init.js	_tmp_45		notNullable	table         .uuid("user")         .notNullable()
30064773976	migrations/20170422213822_init.js	table		uuid	table         .uuid("user")
30064773978	migrations/20170422213822_init.js	_tmp_46		onDelete	table         .uuid("article")         .notNullable()         .references("articles.id")  
30064773981	migrations/20170422213822_init.js	_tmp_47		references	table         .uuid("article")         .notNullable()         .references("articles.id")
30064773984	migrations/20170422213822_init.js	_tmp_48		notNullable	table         .uuid("article")         .notNullable()
30064773987	migrations/20170422213822_init.js	table		uuid	table         .uuid("article")
30064773989	migrations/20170422213822_init.js	table		timestamps	table.timestamps(true, true)
30064773991	migrations/20170422213822_init.js	_tmp_49		notNullable	table         .uuid("id")         .unique()         .primary()         .notNullable()
30064773994	migrations/20170422213822_init.js	_tmp_50		primary	table         .uuid("id")         .unique()         .primary()
30064773997	migrations/20170422213822_init.js	_tmp_51		unique	table         .uuid("id")         .unique()
30064774000	migrations/20170422213822_init.js	table		uuid	table         .uuid("id")
30064774002	migrations/20170422213822_init.js	_tmp_52		onDelete	table         .uuid("user")         .notNullable()         .references("users.id")        
30064774005	migrations/20170422213822_init.js	_tmp_53		references	table         .uuid("user")         .notNullable()         .references("users.id")
30064774008	migrations/20170422213822_init.js	_tmp_54		notNullable	table         .uuid("user")         .notNullable()
30064774011	migrations/20170422213822_init.js	table		uuid	table         .uuid("user")
30064774013	migrations/20170422213822_init.js	_tmp_55		onDelete	table         .uuid("follower")         .notNullable()         .references("users.id")    
30064774016	migrations/20170422213822_init.js	_tmp_56		references	table         .uuid("follower")         .notNullable()         .references("users.id")
30064774019	migrations/20170422213822_init.js	_tmp_57		notNullable	table         .uuid("follower")         .notNullable()
30064774022	migrations/20170422213822_init.js	table		uuid	table         .uuid("follower")
30064774024	migrations/20170422213822_init.js	table		unique	table.unique(["user", "follower"])
30064774028	migrations/20170422213822_init.js	_tmp_58			_tmp_58.push("user")
30064774030	migrations/20170422213822_init.js	_tmp_58			_tmp_58.push("follower")
30064774032	migrations/20170422213822_init.js	table		timestamps	table.timestamps(true, true)
30064774034	migrations/20170422213822_init.js	_tmp_59		notNullable	table         .uuid("id")         .unique()         .primary()         .notNullable()
30064774037	migrations/20170422213822_init.js	_tmp_60		primary	table         .uuid("id")         .unique()         .primary()
30064774040	migrations/20170422213822_init.js	_tmp_61		unique	table         .uuid("id")         .unique()
30064774043	migrations/20170422213822_init.js	table		uuid	table         .uuid("id")
30064774045	migrations/20170422213822_init.js	_tmp_62		notNullable	table         .string("name")         .unique()         .notNullable()
30064774048	migrations/20170422213822_init.js	_tmp_63		unique	table         .string("name")         .unique()
30064774051	migrations/20170422213822_init.js	table		string	table         .string("name")
30064774053	migrations/20170422213822_init.js	table		timestamps	table.timestamps(true, true)
30064774055	migrations/20170422213822_init.js	_tmp_64		notNullable	table         .uuid("id")         .unique()         .primary()         .notNullable()
30064774058	migrations/20170422213822_init.js	_tmp_65		primary	table         .uuid("id")         .unique()         .primary()
30064774061	migrations/20170422213822_init.js	_tmp_66		unique	table         .uuid("id")         .unique()
30064774064	migrations/20170422213822_init.js	table		uuid	table         .uuid("id")
30064774066	migrations/20170422213822_init.js	_tmp_67		onDelete	table         .uuid("article")         .notNullable()         .references("articles.id")  
30064774069	migrations/20170422213822_init.js	_tmp_68		references	table         .uuid("article")         .notNullable()         .references("articles.id")
30064774072	migrations/20170422213822_init.js	_tmp_69		notNullable	table         .uuid("article")         .notNullable()
30064774075	migrations/20170422213822_init.js	table		uuid	table         .uuid("article")
30064774077	migrations/20170422213822_init.js	_tmp_70		onDelete	table         .uuid("tag")         .notNullable()         .references("tags.id")         .
30064774080	migrations/20170422213822_init.js	_tmp_71		references	table         .uuid("tag")         .notNullable()         .references("tags.id")
30064774083	migrations/20170422213822_init.js	_tmp_72		notNullable	table         .uuid("tag")         .notNullable()
30064774086	migrations/20170422213822_init.js	table		uuid	table         .uuid("tag")
30064774088	migrations/20170422213822_init.js	table		unique	table.unique(["tag", "article"])
30064774092	migrations/20170422213822_init.js	_tmp_73			_tmp_73.push("tag")
30064774094	migrations/20170422213822_init.js	_tmp_73			_tmp_73.push("article")
30064774096	migrations/20170422213822_init.js	table		timestamps	table.timestamps(true, true)
30064774098	migrations/20170422213822_init.js	_tmp_0		createTable	knex.schema      .createTable("users", function(table) {       table         .uuid("id")  
30064774101	migrations/20170422213822_init.js	_tmp_1		createTable	knex.schema      .createTable("users", function(table) {       table         .uuid("id")  
30064774104	migrations/20170422213822_init.js	_tmp_2		createTable	knex.schema      .createTable("users", function(table) {       table         .uuid("id")  
30064774107	migrations/20170422213822_init.js	_tmp_3		createTable	knex.schema      .createTable("users", function(table) {       table         .uuid("id")  
30064774110	migrations/20170422213822_init.js	_tmp_4		createTable	knex.schema      .createTable("users", function(table) {       table         .uuid("id")  
30064774113	migrations/20170422213822_init.js	_tmp_5		createTable	knex.schema      .createTable("users", function(table) {       table         .uuid("id")  
30064774116	migrations/20170422213822_init.js	_tmp_6		createTable	knex.schema      .createTable("users", function(table) {       table         .uuid("id")  
30064774120	migrations/20170422213822_init.js	_tmp_74		dropTableIfExists	knex.schema     .dropTableIfExists("users")     .dropTableIfExists("articles")     .dropTa
30064774123	migrations/20170422213822_init.js	_tmp_75		dropTableIfExists	knex.schema     .dropTableIfExists("users")     .dropTableIfExists("articles")     .dropTa
30064774126	migrations/20170422213822_init.js	_tmp_76		dropTableIfExists	knex.schema     .dropTableIfExists("users")     .dropTableIfExists("articles")     .dropTa
