47244640256	47244640257
47244640256	25769803785
47244640256	68719476786
47244640256	30064771120
47244640256	30064771121
47244640256	68719476787
47244640256	55834574863
47244640256	90194313228
47244640256	30064771122
47244640256	30064771123
47244640256	68719476788
47244640256	55834574864
47244640256	68719476789
47244640256	68719476790
47244640259	25769803787
47244640259	30064771124
47244640259	30064771125
47244640259	68719476792
47244640259	55834574865
47244640259	68719476793
47244640259	90194313229
47244640259	30064771126
47244640259	30064771127
47244640259	30064771128
47244640259	68719476794
47244640259	55834574866
47244640259	68719476795
47244640259	30064771129
47244640259	30064771130
47244640259	68719476796
47244640259	55834574867
47244640259	68719476797
47244640259	90194313230
47244640260	25769803803
47244640260	30064771201
47244640260	68719476862
47244640260	30064771202
47244640260	30064771203
47244640260	30064771204
47244640260	30064771205
47244640260	68719476863
47244640260	30064771206
47244640260	30064771207
47244640260	30064771208
47244640260	68719476864
47244640260	30064771209
47244640260	68719476865
47244640260	68719476866
47244640260	90194313246
47244640260	55834574884
47244640260	68719476867
47244640260	55834574885
47244640260	68719476868
47244640260	90194313247
47244640260	30064771210
47244640260	30064771211
47244640260	68719476869
47244640260	55834574886
47244640260	68719476870
47244640260	120259084291
47244640260	30064771212
47244640260	68719476871
47244640260	30064771213
47244640260	30064771214
47244640260	68719476872
47244640260	55834574887
47244640260	68719476873
47244640260	120259084292
47244640261	25769803800
47244640261	94489280573
47244640261	30064771245
47244640261	68719476898
47244640261	30064771246
47244640261	30064771247
47244640261	30064771248
47244640261	30064771249
47244640261	68719476899
47244640261	30064771250
47244640261	30064771251
47244640261	30064771252
47244640261	68719476900
47244640261	30064771253
47244640261	68719476901
47244640261	68719476902
47244640261	90194313255
47244640261	55834574902
47244640261	68719476903
47244640261	25769803801
47244640261	94489280574
47244640261	30064771254
47244640261	30064771255
47244640261	68719476904
47244640261	55834574903
47244640261	30064771256
47244640261	30064771257
47244640261	68719476905
47244640261	55834574904
47244640261	55834574905
47244640261	30064771258
47244640261	30064771259
47244640261	68719476906
47244640261	55834574906
47244640261	30064771260
47244640261	68719476907
47244640261	55834574907
47244640261	68719476908
47244640261	55834574908
47244640261	68719476909
47244640261	47244640262
47244640261	30064771261
47244640261	30064771262
47244640261	68719476910
47244640261	55834574909
47244640261	90194313256
47244640261	25769803804
47244640261	30064771263
47244640261	30064771264
47244640261	30064771265
47244640261	68719476911
47244640261	55834574910
47244640261	55834574911
47244640261	90194313257
47244640262	25769803804
47244640262	30064771263
47244640262	30064771264
47244640262	30064771265
47244640262	68719476911
47244640262	55834574910
47244640262	55834574911
47244640262	90194313257
47244640263	25769803805
47244640263	30064771268
47244640263	68719476914
47244640263	30064771269
47244640263	30064771270
47244640263	30064771271
47244640263	30064771272
47244640263	68719476915
47244640263	30064771273
47244640263	30064771274
47244640263	30064771275
47244640263	68719476916
47244640263	30064771276
47244640263	68719476917
47244640263	68719476918
47244640263	90194313258
47244640263	55834574912
47244640263	68719476919
47244640263	25769803802
47244640263	94489280576
47244640263	30064771277
47244640263	30064771278
47244640263	68719476920
47244640263	55834574913
47244640263	30064771279
47244640263	68719476921
47244640263	55834574914
47244640263	30064771280
47244640263	30064771281
47244640263	68719476922
47244640263	55834574915
47244640263	30064771282
47244640263	68719476923
47244640263	55834574916
47244640263	68719476924
47244640263	55834574917
47244640263	68719476925
47244640263	47244640264
47244640263	30064771283
47244640263	30064771284
47244640263	68719476926
47244640263	55834574918
47244640263	90194313259
47244640263	25769803806
47244640263	30064771285
47244640263	30064771286
47244640263	68719476927
47244640263	55834574919
47244640263	90194313260
47244640264	25769803806
47244640264	30064771285
47244640264	30064771286
47244640264	68719476927
47244640264	55834574919
47244640264	90194313260
47244640265	25769803812
47244640265	94489280591
47244640265	30064771406
47244640265	68719477030
47244640265	30064771407
47244640265	30064771408
47244640265	30064771409
47244640265	68719477031
47244640265	30064771410
47244640265	30064771411
47244640265	30064771412
47244640265	68719477032
47244640265	30064771413
47244640265	68719477033
47244640265	68719477034
47244640265	90194313287
47244640265	55834574970
47244640265	68719477035
47244640265	90194313288
47244640265	55834574971
47244640265	68719477036
47244640265	90194313289
47244640265	68719477037
47244640265	30064771414
47244640265	68719477038
47244640265	30064771415
47244640265	30064771416
47244640265	68719477039
47244640265	55834574972
47244640265	68719477040
47244640265	90194313290
47244640265	90194313291
47244640265	68719477041
47244640265	30064771417
47244640265	68719477042
47244640265	30064771418
47244640265	30064771419
47244640265	68719477043
47244640265	55834574973
47244640265	68719477044
47244640265	90194313292
47244640265	90194313293
47244640265	68719477045
47244640266	25769803813
47244640266	94489280592
47244640266	30064771423
47244640266	68719477048
47244640266	30064771424
47244640266	30064771425
47244640266	30064771426
47244640266	68719477049
47244640266	30064771427
47244640266	30064771428
47244640266	30064771429
47244640266	68719477050
47244640266	30064771430
47244640266	68719477051
47244640266	68719477052
47244640266	90194313295
47244640266	55834574975
47244640266	68719477053
47244640266	90194313296
47244640266	55834574976
47244640266	68719477054
47244640266	90194313297
47244640266	30064771431
47244640266	30064771432
47244640266	30064771433
47244640266	68719477055
47244640266	30064771434
47244640266	30064771435
47244640266	30064771436
47244640266	68719477056
47244640266	30064771437
47244640266	68719477057
47244640266	68719477058
47244640266	90194313298
47244640266	55834574977
47244640266	68719477059
47244640266	90194313299
47244640266	55834574978
47244640266	68719477060
47244640266	90194313300
47244640266	68719477061
47244640266	30064771438
47244640266	68719477062
47244640266	30064771439
47244640266	30064771440
47244640266	68719477063
47244640266	55834574979
47244640266	68719477064
47244640266	90194313301
47244640266	90194313302
47244640266	68719477065
47244640266	30064771441
47244640266	68719477066
47244640266	30064771442
47244640266	30064771443
47244640266	68719477067
47244640266	55834574980
47244640266	68719477068
47244640266	90194313303
47244640266	90194313304
47244640266	68719477069
47244640267	25769803814
47244640267	94489280593
47244640267	30064771447
47244640267	68719477072
47244640267	30064771448
47244640267	30064771449
47244640267	30064771450
47244640267	68719477073
47244640267	30064771451
47244640267	30064771452
47244640267	30064771453
47244640267	68719477074
47244640267	30064771454
47244640267	68719477075
47244640267	68719477076
47244640267	90194313306
47244640267	55834574982
47244640267	68719477077
47244640267	90194313307
47244640267	55834574983
47244640267	68719477078
47244640267	90194313308
47244640267	30064771455
47244640267	30064771456
47244640267	30064771457
47244640267	68719477079
47244640267	30064771458
47244640267	30064771459
47244640267	30064771460
47244640267	68719477080
47244640267	30064771461
47244640267	68719477081
47244640267	68719477082
47244640267	90194313309
47244640267	55834574984
47244640267	68719477083
47244640267	90194313310
47244640267	55834574985
47244640267	68719477084
47244640267	90194313311
47244640267	68719477085
47244640267	30064771462
47244640267	68719477086
47244640267	30064771463
47244640267	30064771464
47244640267	68719477087
47244640267	55834574986
47244640267	68719477088
47244640267	90194313312
47244640267	90194313313
47244640267	68719477089
47244640267	30064771465
47244640267	68719477090
47244640267	30064771466
47244640267	30064771467
47244640267	68719477091
47244640267	55834574987
47244640267	68719477092
47244640267	90194313314
47244640267	90194313315
47244640267	68719477093
47244640268	25769803843
47244640268	30064771581
47244640268	68719477198
47244640268	30064771582
47244640268	30064771583
47244640268	30064771584
47244640268	30064771585
47244640268	30064771586
47244640268	68719477199
47244640268	30064771587
47244640268	30064771588
47244640268	30064771589
47244640268	68719477200
47244640268	30064771590
47244640268	68719477201
47244640268	55834575037
47244640268	55834575038
47244640268	68719477202
47244640268	120259084297
47244640268	55834575039
47244640268	68719477203
47244640268	120259084298
47244640269	47244640270
47244640269	25769803845
47244640269	68719477217
47244640269	30064771604
47244640269	30064771605
47244640269	68719477218
47244640269	55834575044
47244640269	68719477219
47244640269	30064771606
47244640269	30064771607
47244640269	30064771608
47244640269	30064771609
47244640269	68719477220
47244640269	55834575045
47244640269	90194313338
47244640269	90194313339
47244640269	30064771610
47244640269	30064771611
47244640269	30064771612
47244640269	68719477221
47244640269	55834575046
47244640269	90194313340
47244640269	90194313341
47244640269	68719477222
47244640269	30064771613
47244640269	30064771614
47244640269	68719477223
47244640269	55834575047
47244640269	30064771615
47244640269	30064771616
47244640269	30064771617
47244640269	68719477224
47244640269	55834575048
47244640269	90194313342
47244640269	30064771618
47244640269	30064771619
47244640269	30064771620
47244640269	68719477225
47244640269	30064771621
47244640269	68719477226
47244640269	68719477227
47244640269	55834575049
47244640269	68719477228
47244640269	30064771622
47244640269	90194313343
47244640269	30064771623
47244640269	30064771624
47244640269	30064771625
47244640269	30064771626
47244640269	68719477229
47244640269	30064771627
47244640269	68719477230
47244640269	68719477231
47244640269	90194313344
47244640269	55834575050
47244640269	68719477232
47244640269	30064771628
47244640269	30064771629
47244640269	68719477233
47244640269	55834575051
47244640269	68719477234
47244640269	30064771630
47244640269	30064771631
47244640269	68719477235
47244640269	55834575052
47244640269	68719477236
47244640269	68719477237
47244640269	25769803836
47244640269	94489280616
47244640269	30064771632
47244640269	68719477238
47244640269	30064771633
47244640269	30064771634
47244640269	30064771635
47244640269	68719477239
47244640269	55834575053
47244640269	68719477240
47244640269	90194313345
47244640269	68719477241
47244640271	25769803837
47244640271	94489280617
47244640271	94489280618
47244640271	47244640272
47244640271	30064771638
47244640271	68719477244
47244640271	90194313346
47244640271	30064771639
47244640271	68719477245
47244640271	30064771640
47244640271	68719477246
47244640271	55834575055
47244640271	30064771641
47244640271	68719477247
47244640271	25769803846
47244640271	47244640273
47244640271	25769803847
47244640271	30064771642
47244640271	30064771643
47244640271	30064771644
47244640271	30064771645
47244640271	68719477248
47244640271	30064771646
47244640271	68719477249
47244640271	68719477250
47244640271	90194313347
47244640271	55834575056
47244640271	68719477251
47244640271	30064771647
47244640271	30064771648
47244640271	68719477252
47244640271	55834575057
47244640271	68719477253
47244640271	30064771649
47244640271	68719477254
47244640271	68719477255
47244640271	47244640274
47244640271	25769803848
47244640271	68719477256
47244640271	30064771650
47244640271	30064771651
47244640271	68719477257
47244640271	55834575058
47244640271	68719477258
47244640271	30064771652
47244640271	30064771653
47244640271	30064771654
47244640271	30064771655
47244640271	68719477259
47244640271	55834575059
47244640271	90194313348
47244640271	90194313349
47244640271	30064771656
47244640271	30064771657
47244640271	30064771658
47244640271	68719477260
47244640271	55834575060
47244640271	90194313350
47244640271	90194313351
47244640271	68719477261
47244640271	30064771659
47244640271	68719477262
47244640271	30064771660
47244640271	30064771661
47244640271	30064771662
47244640271	30064771663
47244640271	68719477263
47244640271	30064771664
47244640271	30064771665
47244640271	30064771666
47244640271	68719477264
47244640271	30064771667
47244640271	68719477265
47244640271	68719477266
47244640271	90194313352
47244640271	55834575061
47244640271	68719477267
47244640271	55834575062
47244640271	68719477268
47244640271	90194313353
47244640271	30064771668
47244640271	30064771669
47244640271	68719477269
47244640271	55834575063
47244640271	68719477270
47244640271	120259084299
47244640271	30064771670
47244640271	68719477271
47244640271	30064771671
47244640271	30064771672
47244640271	68719477272
47244640271	55834575064
47244640271	68719477273
47244640271	120259084300
47244640271	30064771673
47244640271	30064771674
47244640271	30064771675
47244640271	30064771676
47244640271	68719477274
47244640271	30064771677
47244640271	68719477275
47244640271	68719477276
47244640271	90194313354
47244640271	55834575065
47244640271	68719477277
47244640271	68719477278
47244640272	30064771639
47244640272	68719477245
47244640272	30064771640
47244640272	68719477246
47244640272	55834575055
47244640273	47244640274
47244640273	25769803848
47244640273	68719477256
47244640273	30064771650
47244640273	30064771651
47244640273	68719477257
47244640273	55834575058
47244640273	68719477258
47244640273	30064771652
47244640273	30064771653
47244640273	30064771654
47244640273	30064771655
47244640273	68719477259
47244640273	55834575059
47244640273	90194313348
47244640273	90194313349
47244640273	30064771656
47244640273	30064771657
47244640273	30064771658
47244640273	68719477260
47244640273	55834575060
47244640273	90194313350
47244640273	90194313351
47244640273	68719477261
47244640275	25769803874
47244640275	30064771772
47244640275	30064771773
47244640275	68719477364
47244640275	55834575113
47244640275	30064771774
47244640275	68719477365
47244640275	68719477366
47244640275	30064771775
47244640275	30064771776
47244640275	68719477367
47244640275	55834575114
47244640275	68719477368
47244640275	68719477369
47244640275	90194313365
47244640275	90194313366
47244640275	25769803858
47244640275	94489280637
47244640275	30064771777
47244640275	30064771778
47244640275	68719477370
47244640275	55834575115
47244640275	90194313367
47244640275	68719477371
47244640276	47244640277
47244640276	25769803876
47244640276	68719477405
47244640276	30064771814
47244640276	30064771815
47244640276	68719477406
47244640276	55834575129
47244640276	68719477407
47244640276	30064771816
47244640276	30064771817
47244640276	30064771818
47244640276	30064771819
47244640276	68719477408
47244640276	55834575130
47244640276	90194313374
47244640276	90194313375
47244640276	30064771820
47244640276	30064771821
47244640276	30064771822
47244640276	68719477409
47244640276	55834575131
47244640276	90194313376
47244640276	90194313377
47244640276	68719477410
47244640276	30064771823
47244640276	30064771824
47244640276	68719477411
47244640276	55834575132
47244640276	30064771825
47244640276	30064771826
47244640276	30064771827
47244640276	68719477412
47244640276	55834575133
47244640276	90194313378
47244640276	30064771828
47244640276	30064771829
47244640276	30064771830
47244640276	68719477413
47244640276	30064771831
47244640276	68719477414
47244640276	68719477415
47244640276	55834575134
47244640276	68719477416
47244640276	30064771832
47244640276	90194313379
47244640276	30064771833
47244640276	30064771834
47244640276	30064771835
47244640276	30064771836
47244640276	68719477417
47244640276	30064771837
47244640276	30064771838
47244640276	30064771839
47244640276	68719477418
47244640276	30064771840
47244640276	68719477419
47244640276	68719477420
47244640276	90194313380
47244640276	55834575135
47244640276	68719477421
47244640276	30064771841
47244640276	30064771842
47244640276	68719477422
47244640276	55834575136
47244640276	68719477423
47244640276	30064771843
47244640276	30064771844
47244640276	68719477424
47244640276	55834575137
47244640276	68719477425
47244640276	68719477426
47244640276	25769803862
47244640276	94489280641
47244640276	30064771845
47244640276	68719477427
47244640276	30064771846
47244640276	30064771847
47244640276	30064771848
47244640276	68719477428
47244640276	55834575138
47244640276	68719477429
47244640276	90194313381
47244640276	30064771849
47244640276	30064771850
47244640276	68719477430
47244640276	55834575139
47244640276	68719477431
47244640276	90194313382
47244640276	30064771851
47244640276	30064771852
47244640276	68719477432
47244640276	55834575140
47244640276	68719477433
47244640276	90194313383
47244640276	30064771853
47244640276	30064771854
47244640276	68719477434
47244640276	55834575141
47244640276	68719477435
47244640276	90194313384
47244640276	30064771855
47244640276	30064771856
47244640276	68719477436
47244640276	55834575142
47244640276	68719477437
47244640276	90194313385
47244640276	68719477438
47244640276	55834575143
47244640276	68719477439
47244640276	25769803863
47244640276	94489280642
47244640276	30064771857
47244640276	30064771858
47244640276	68719477440
47244640276	55834575144
47244640276	30064771859
47244640276	68719477441
47244640276	55834575145
47244640276	68719477442
47244640278	25769803877
47244640278	30064771865
47244640278	30064771866
47244640278	30064771867
47244640278	30064771868
47244640278	68719477445
47244640278	30064771869
47244640278	30064771870
47244640278	30064771871
47244640278	68719477446
47244640278	30064771872
47244640278	68719477447
47244640278	68719477448
47244640278	90194313387
47244640278	55834575149
47244640278	68719477449
47244640278	55834575150
47244640278	68719477450
47244640278	25769803864
47244640278	94489280643
47244640278	30064771873
47244640278	30064771874
47244640278	68719477451
47244640278	55834575151
47244640278	30064771875
47244640278	68719477452
47244640278	55834575152
47244640278	68719477453
47244640279	25769803878
47244640279	47244640280
47244640279	30064771881
47244640279	30064771882
47244640279	30064771883
47244640279	30064771884
47244640279	68719477456
47244640279	55834575156
47244640279	68719477457
47244640279	30064771885
47244640279	68719477458
47244640279	55834575157
47244640279	55834575158
47244640279	30064771886
47244640279	30064771887
47244640279	30064771888
47244640279	68719477459
47244640279	55834575159
47244640279	68719477460
