68719476736	ambiguous_closure_reassignment.js	18	ambiguous_closure_reassignment.js::program:outer:inner	RE	AMBIGUOUS					MULTIPLE_LIVE_ASSIGNMENTS_TO_RESOLVED_LOCAL
68719476737	ambiguous_closure_reassignment.js	5	ambiguous_closure_reassignment.js::program	makeSafe	DIRECT	94489280512	makeSafe	LOCAL	0	
68719476738	ambiguous_closure_reassignment.js	9	ambiguous_closure_reassignment.js::program	makeDangerous	DIRECT	94489280513	makeDangerous	LOCAL	0	
68719476739	ambiguous_closure_reassignment.js	16	ambiguous_closure_reassignment.js::program	outer	DIRECT	94489280514	outer	LOCAL	0	
68719476740	ambiguous_closure_reassignment.js	13	ambiguous_closure_reassignment.js::program	RE	AMBIGUOUS					MULTIPLE_LIVE_ASSIGNMENTS_TO_RESOLVED_LOCAL
68719476741	ambiguous_closure_reassignment.js	13	ambiguous_closure_reassignment.js::program	makeSafe	DIRECT	94489280512	makeSafe	LOCAL	0	
68719476742	ambiguous_closure_reassignment.js	14	ambiguous_closure_reassignment.js::program	RE	AMBIGUOUS					MULTIPLE_LIVE_ASSIGNMENTS_TO_RESOLVED_LOCAL
68719476743	ambiguous_closure_reassignment.js	14	ambiguous_closure_reassignment.js::program	makeDangerous	DIRECT	94489280513	makeDangerous	LOCAL	0	
68719476744	ambiguous_closure_reassignment.js	22	ambiguous_closure_reassignment.js::program	module	DIRECT	94489280517	module	LOCAL	0	
68719476746	ambiguous_closure_reassignment.js	22	ambiguous_closure_reassignment.js::program	outer	DIRECT	94489280514	outer	LOCAL	0	
68719476748	application_ingress_field_access.js	6	application_ingress_field_access.js::program:internalOnlyHandler	a	DIRECT	94489280521	a	LOCAL	0	
68719476749	application_ingress_field_access.js	6	application_ingress_field_access.js::program:internalOnlyHandler	req	DIRECT	111669149703	req	METHOD_PARAMETER_IN	0	
68719476750	application_ingress_field_access.js	7	application_ingress_field_access.js::program:internalOnlyHandler	b	DIRECT	94489280522	b	LOCAL	0	
68719476751	application_ingress_field_access.js	7	application_ingress_field_access.js::program:internalOnlyHandler	request	DIRECT	111669149704	request	METHOD_PARAMETER_IN	0	
68719476752	application_ingress_field_access.js	8	application_ingress_field_access.js::program:internalOnlyHandler	a	DIRECT	94489280521	a	LOCAL	0	
68719476753	application_ingress_field_access.js	8	application_ingress_field_access.js::program:internalOnlyHandler	b	DIRECT	94489280522	b	LOCAL	0	
68719476754	application_ingress_field_access.js	5	application_ingress_field_access.js::program	internalOnlyHandler	DIRECT	94489280520	internalOnlyHandler	LOCAL	0	
68719476755	application_ingress_field_access.js	14	application_ingress_field_access.js::program	internalOnlyHandler	DIRECT	94489280520	internalOnlyHandler	LOCAL	0	
68719476756	application_ingress_field_access.js	14	application_ingress_field_access.js::program	this	DIRECT	111669149705	this	METHOD_PARAMETER_IN	0	
68719476757	cap1_module_closure_capture.js	9	cap1_module_closure_capture.js::program:configure	handlerState	CAPTURED	94489280525	handlerState	LOCAL	1	
68719476758	cap1_module_closure_capture.js	9	cap1_module_closure_capture.js::program:configure	state	DIRECT	111669149707	state	METHOD_PARAMETER_IN	0	
68719476759	cap1_module_closure_capture.js	16	cap1_module_closure_capture.js::program:useState	handlerState	CAPTURED	94489280525	handlerState	LOCAL	1	
68719476760	cap1_module_closure_capture.js	8	cap1_module_closure_capture.js::program	configure	DIRECT	94489280523	configure	LOCAL	0	
68719476761	cap1_module_closure_capture.js	12	cap1_module_closure_capture.js::program	useState	DIRECT	94489280524	useState	LOCAL	0	
68719476762	cap1_module_closure_capture.js	6	cap1_module_closure_capture.js::program	handlerState	DIRECT	94489280525	handlerState	LOCAL	0	
68719476763	cap1_module_closure_capture.js	19	cap1_module_closure_capture.js::program	module	DIRECT	94489280527	module	LOCAL	0	
68719476765	cap1_module_closure_capture.js	19	cap1_module_closure_capture.js::program	configure	DIRECT	94489280523	configure	LOCAL	0	
68719476767	cap1_module_closure_capture.js	19	cap1_module_closure_capture.js::program	useState	DIRECT	94489280524	useState	LOCAL	0	
68719476769	cap1_two_level_nested_capture.js	10	cap1_two_level_nested_capture.js::program:bump	counter	CAPTURED	94489280532	counter	LOCAL	1	
68719476770	cap1_two_level_nested_capture.js	10	cap1_two_level_nested_capture.js::program:bump	counter	CAPTURED	94489280532	counter	LOCAL	1	
68719476771	cap1_two_level_nested_capture.js	17	cap1_two_level_nested_capture.js::program:makeOuter:outer:inner	counter	CAPTURED	94489280532	counter	LOCAL	3	
68719476772	cap1_two_level_nested_capture.js	9	cap1_two_level_nested_capture.js::program	bump	DIRECT	94489280530	bump	LOCAL	0	
68719476773	cap1_two_level_nested_capture.js	13	cap1_two_level_nested_capture.js::program	makeOuter	DIRECT	94489280531	makeOuter	LOCAL	0	
68719476774	cap1_two_level_nested_capture.js	7	cap1_two_level_nested_capture.js::program	counter	DIRECT	94489280532	counter	LOCAL	0	
68719476775	cap1_two_level_nested_capture.js	22	cap1_two_level_nested_capture.js::program	module	DIRECT	94489280534	module	LOCAL	0	
68719476777	cap1_two_level_nested_capture.js	22	cap1_two_level_nested_capture.js::program	bump	DIRECT	94489280530	bump	LOCAL	0	
68719476779	cap1_two_level_nested_capture.js	22	cap1_two_level_nested_capture.js::program	makeOuter	DIRECT	94489280531	makeOuter	LOCAL	0	
68719476781	cap2_shadow_nested_scope.js	8	cap2_shadow_nested_scope.js::program:describeOuter	label	CAPTURED	94489280542	label	LOCAL	1	
68719476782	cap2_shadow_nested_scope.js	14	cap2_shadow_nested_scope.js::program:describeInner:nested	label	CAPTURED	94489280541	label	LOCAL	1	
68719476783	cap2_shadow_nested_scope.js	12	cap2_shadow_nested_scope.js::program:describeInner	label	DIRECT	94489280541	label	LOCAL	0	
68719476784	cap2_shadow_nested_scope.js	7	cap2_shadow_nested_scope.js::program	describeOuter	DIRECT	94489280539	describeOuter	LOCAL	0	
68719476785	cap2_shadow_nested_scope.js	11	cap2_shadow_nested_scope.js::program	describeInner	DIRECT	94489280540	describeInner	LOCAL	0	
68719476786	cap2_shadow_nested_scope.js	5	cap2_shadow_nested_scope.js::program	label	DIRECT	94489280542	label	LOCAL	0	
68719476787	cap2_shadow_nested_scope.js	18	cap2_shadow_nested_scope.js::program	module	DIRECT	94489280544	module	LOCAL	0	
68719476789	cap2_shadow_nested_scope.js	18	cap2_shadow_nested_scope.js::program	describeOuter	DIRECT	94489280539	describeOuter	LOCAL	0	
68719476791	cap2_shadow_nested_scope.js	18	cap2_shadow_nested_scope.js::program	describeInner	DIRECT	94489280540	describeInner	LOCAL	0	
68719476793	cap2_shadow_same_name_params.js	6	cap2_shadow_same_name_params.js::program:handleAlpha	req	DIRECT	111669149720	req	METHOD_PARAMETER_IN	0	
68719476794	cap2_shadow_same_name_params.js	10	cap2_shadow_same_name_params.js::program:handleBeta	req	DIRECT	111669149722	req	METHOD_PARAMETER_IN	0	
68719476795	cap2_shadow_same_name_params.js	5	cap2_shadow_same_name_params.js::program	handleAlpha	DIRECT	94489280547	handleAlpha	LOCAL	0	
68719476796	cap2_shadow_same_name_params.js	9	cap2_shadow_same_name_params.js::program	handleBeta	DIRECT	94489280548	handleBeta	LOCAL	0	
68719476797	cap2_shadow_same_name_params.js	13	cap2_shadow_same_name_params.js::program	module	DIRECT	94489280550	module	LOCAL	0	
68719476799	cap2_shadow_same_name_params.js	13	cap2_shadow_same_name_params.js::program	handleAlpha	DIRECT	94489280547	handleAlpha	LOCAL	0	
68719476801	cap2_shadow_same_name_params.js	13	cap2_shadow_same_name_params.js::program	handleBeta	DIRECT	94489280548	handleBeta	LOCAL	0	
68719476803	cap4_multiple_origins.js	8	cap4_multiple_origins.js::program:handleRequest	req	DIRECT	111669149725	req	METHOD_PARAMETER_IN	0	
68719476804	cap4_multiple_origins.js	7	cap4_multiple_origins.js::program	handleRequest	DIRECT	94489280551	handleRequest	LOCAL	0	
68719476805	cap4_multiple_origins.js	11	cap4_multiple_origins.js::program	module	DIRECT	94489280553	module	LOCAL	0	
68719476807	cap4_multiple_origins.js	11	cap4_multiple_origins.js::program	handleRequest	DIRECT	94489280551	handleRequest	LOCAL	0	
68719476809	cap4_single_origin_control.js	6	cap4_single_origin_control.js::program:handlePayload	payload	DIRECT	111669149728	payload	METHOD_PARAMETER_IN	0	
68719476810	cap4_single_origin_control.js	5	cap4_single_origin_control.js::program	handlePayload	DIRECT	94489280554	handlePayload	LOCAL	0	
68719476811	cap4_single_origin_control.js	9	cap4_single_origin_control.js::program	module	DIRECT	94489280556	module	LOCAL	0	
68719476813	cap4_single_origin_control.js	9	cap4_single_origin_control.js::program	handlePayload	DIRECT	94489280554	handlePayload	LOCAL	0	
68719476815	class_export_control.js	6	class_export_control.js::program:Widget:<init>	this	DIRECT	111669149730	this	METHOD_PARAMETER_IN	0	
68719476816	class_export_control.js	6	class_export_control.js::program:Widget:<init>	owner	DIRECT	111669149731	owner	METHOD_PARAMETER_IN	0	
68719476817	class_export_control.js	10	class_export_control.js::program:Widget:process	input	DIRECT	111669149733	input	METHOD_PARAMETER_IN	0	
68719476818	class_export_control.js	14	class_export_control.js::program:Widget:describe	this	DIRECT	111669149734	this	METHOD_PARAMETER_IN	0	
68719476819	class_export_control.js	4	class_export_control.js::program	Widget	DIRECT	94489280557	Widget	LOCAL	0	
68719476820	class_export_control.js	18	class_export_control.js::program	module	DIRECT	94489280558	module	LOCAL	0	
68719476821	class_export_control.js	18	class_export_control.js::program	Widget	DIRECT	94489280557	Widget	LOCAL	0	
68719476822	commonjs_direct_export.js	4	commonjs_direct_export.js::program:<lambda>0	val	DIRECT	111669149737	val	METHOD_PARAMETER_IN	0	
68719476823	commonjs_direct_export.js	3	commonjs_direct_export.js::program	module	DIRECT	94489280559	module	LOCAL	0	
68719476824	dynamic_export_key.js	6	dynamic_export_key.js::program:handler	x	DIRECT	111669149741	x	METHOD_PARAMETER_IN	0	
68719476825	dynamic_export_key.js	5	dynamic_export_key.js::program	handler	DIRECT	94489280560	handler	LOCAL	0	
68719476826	dynamic_export_key.js	12	dynamic_export_key.js::program	computeKeyName	DIRECT	94489280561	computeKeyName	LOCAL	0	
