107374182400	90194313216	30064771072
107374182401	107374182404	68719476736
107374182401	107374182405	68719476739
107374182401	107374182406	68719476743
107374182401	107374182407	68719476747
107374182401	107374182408	68719476750
107374182401	107374182409	68719476754
107374182401	107374182410	68719476757
107374182401	107374182411	68719476760
107374182401	176093659136	176093659137
107374182401	176093659137	176093659138
107374182401	176093659138	120259084288
107374182401	120259084288	120259084289
107374182401	120259084289	120259084290
107374182401	120259084290	120259084291
107374182401	120259084291	120259084292
107374182401	120259084292	120259084293
107374182401	120259084293	120259084294
107374182401	120259084294	120259084295
107374182402	90194313217	30064771073
107374182403	90194313218	30064771074
107374182404	30064771076	68719476737
107374182404	68719476737	68719476738
107374182404	68719476738	30064771075
107374182404	68719476736	55834574848
107374182404	55834574848	30064771076
107374182405	30064771078	68719476741
107374182405	68719476741	68719476742
107374182405	68719476742	30064771077
107374182405	30064771079	68719476740
107374182405	68719476740	30064771078
107374182405	68719476739	55834574849
107374182405	55834574849	30064771079
107374182406	30064771081	68719476745
107374182406	68719476745	68719476746
107374182406	68719476746	30064771080
107374182406	30064771082	30064771081
107374182406	30064771083	68719476744
107374182406	68719476744	30064771082
107374182406	68719476743	55834574850
107374182406	55834574850	30064771083
107374182407	30064771085	68719476748
107374182407	68719476748	68719476749
107374182407	68719476749	30064771084
107374182407	68719476747	55834574851
107374182407	55834574851	30064771085
107374182408	30064771087	68719476752
107374182408	68719476752	68719476753
107374182408	68719476753	30064771086
107374182408	30064771088	30064771087
107374182408	30064771089	68719476751
107374182408	68719476751	30064771088
107374182408	68719476750	55834574852
107374182408	55834574852	30064771089
107374182409	30064771091	68719476755
107374182409	68719476755	68719476756
107374182409	68719476756	30064771090
107374182409	68719476754	55834574853
107374182409	55834574853	30064771091
107374182410	30064771093	68719476758
107374182410	68719476758	68719476759
107374182410	68719476759	30064771092
107374182410	68719476757	55834574854
107374182410	55834574854	30064771093
107374182411	30064771095	68719476761
107374182411	68719476761	68719476762
107374182411	68719476762	30064771094
107374182411	68719476760	55834574855
107374182411	55834574855	30064771095
